airline,tweet_text,date,score,magnitude,user,retweet_count,likes_count,location,time_zone
Hawaiian Airlines Inc.,very annoyed that  can't explain why my sister and I were given different voucher expiration dates for the same trip canceled in March 2020. It's so unrealistic to expect people to be able to replan a trip to hawaii in such a short time-frame during a pandemic. Shame!,2023-01-29 03:01:31+00:00,-0.8,2.6,MyFavThings123,0,1,Location not available,Time zone not available
Hawaiian Airlines Inc.,"3/3.  finally responded, offering only to comp for the Maui-SEA leg, $147 apiece. Quoted their policy why they didn’t give more. We will never fly them again. Should’ve known better and stuck with   has poor cust svc and policy.",2023-01-29 02:27:59+00:00,-0.5,2.7,tjmaceff,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.," 2/3 then took us to SFO 800 miles from home and abandoned us and the other passengers there. We had to find our own way home. Rental, food, gas, etc. made it home Christmas Eve. Wrote a complaint email asking for reimbursement and flight compensation. Heard nothing",2023-01-29 02:25:37+00:00,-0.4,2.3,tjmaceff,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,"Thread: 1/3  
has been the worst airline I’ve ever dealt with regarding cust. svc and doing the right thing regarding our divert flight from Maui➡️SEA Dec 22. 6 hour delay in Maui for a known issue caused us to get to PNW in the middle of the ice storm.",2023-01-29 02:22:45+00:00,-0.3,1.8,tjmaceff,0,1,Location not available,Time zone not available
Hawaiian Airlines Inc.,,2023-01-29 00:58:28+00:00,,,appellEsZ_MOy,0,1,Location not available,Time zone not available
Northwest Airlines Inc.,,2023-01-29 09:45:22+00:00,,,Flying_Panda747,2,8,Location not available,Time zone not available
PSA Airlines Inc., CRJ 900 operated by  is taking off as it is heading to Charlotte as flight 5019. ,2023-01-29 12:02:39+00:00,-0.5,0.5,TylerCoolGuy88,0,0,Location not available,Time zone not available
PSA Airlines Inc.," CRJ 900 operated by  has left Gate C1, finished getting de-iced, and will soon leave for flight to Charlotte as flight 5019. ",2023-01-29 11:54:38+00:00,-0.4,0.4,TylerCoolGuy88,2,2,Location not available,Time zone not available
SkyWest Airlines Inc., Have a look at the ORD ops..  is lighting up the board. Should be an easy scavenger hunt. The only on-time to SBN today was operated by .,2023-01-29 23:24:56+00:00,-0.2,0.6,therealNDRudy,0,0,Location not available,Time zone not available
SkyWest Airlines Inc.,"Going into a fifth hour of a delay due to “weather” (nice day here). In fact, it’s lack of fleet maintenance and crew planning. 

So, here’s my now semi-annual plea for  to consolidate regional carriers and leave  in the rearview mirror.",2023-01-29 23:10:16+00:00,-0.4,1.2,therealNDRudy,0,2,Rosemont,Time zone not available
SkyWest Airlines Inc., CRJ 900 operated by  has arrived from Detroit as flight 3745. ,2023-01-29 16:22:17+00:00,0.0,0.0,TylerCoolGuy88,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.," Until I can successfully book on Virgin Atlantic using HAL Miles, the saga continues.  Matter remains unresolved.",2023-01-30 23:51:35+00:00,-0.3,0.7,sagapolutele,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,Happy Birthday ! ,2023-01-30 22:36:04+00:00,0.9,0.9,sfsklar,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.," Hopefully,  gets the real message, which is INVEST IN THE BACKEND TECH, because the next fallout is PETER dragging his feet at  Maybe the board can help him with that? They keep the delta between your cancel credits &amp; rebook price! Insanity!",2023-01-30 16:55:51+00:00,0.3,1.6,TriMeEvents,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc., I’d buy that juice from the grocery store if I could,2023-01-30 16:29:45+00:00,0.6,0.6,Themrsshaw888,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc., came with a bonus I didn’t expect: an extra $200 added to the price of my ticket &amp; found in my bank account!        ,2023-01-30 16:14:39+00:00,0.8,0.8,wardle_annie,1,1,Location not available,Time zone not available
Hawaiian Airlines Inc., still has nothing to say. ,2023-01-30 16:06:39+00:00,-0.2,0.2,wardle_annie,0,2,Location not available,Time zone not available
Hawaiian Airlines Inc.,"Bilt Rent Day is almost here...

  
",2023-01-30 15:42:00+00:00,0.0,0.0,upgradedpoints,0,1,Location not available,Time zone not available
Hawaiian Airlines Inc., what a bummer to pony up for first class and you run out of Mai tais? ,2023-01-30 02:35:37+00:00,-0.8,0.8,_hairlesscats,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,        Honored to be a part of this!💙,2023-01-30 02:29:38+00:00,0.6,0.6,OutriggerResort,0,1,Location not available,Time zone not available
Hawaiian Airlines Inc.,         Thank you for donating to Hope Lodge! 💚,2023-01-30 01:00:18+00:00,0.6,1.3,tammynami808,0,3,Location not available,Time zone not available
Mesa Airlines Inc.," Yes. When I worked in PHX for , I got my hair done in either LAX or NYC. I actually flew to CDG because I had a taste for cheese. My dentist and eye doctor were in BWI. Good times...",2023-01-30 23:52:31+00:00,0.2,1.5,AvQueenBenet,0,3,Location not available,Time zone not available
Northwest Airlines Inc.,  Boeing 747 Northwest Orient  at altitude over the Pacific.  ,2023-01-30 18:00:04+00:00,0.1,0.1,photos_aircraft,0,1,Location not available,Time zone not available
Northwest Airlines Inc.,,2023-01-30 17:37:30+00:00,,,Atarifly2,0,8,Location not available,Time zone not available
SkyWest Airlines Inc.,     Getting cold just watching! ,2023-01-30 19:12:52+00:00,-0.5,0.5,PHXSkyHarbor,0,2,Location not available,Time zone not available
SkyWest Airlines Inc.,"Aircraft take off quicker when it's 6° F, like in  this morning.❄️🥶

Here, a  CRJ-900 in Delta colors quickly soars away from Madison () for Eppley Airfield () in Omaha.

Jealous,  &amp; ? 🌴🌞

 ",2023-01-30 18:55:36+00:00,0.0,0.9,leemarkcom,0,2,Location not available,Time zone not available
Alaska Airlines Inc.," Huge shoutout to LAS gate agent Tom on the delayed AS3392 to PDX. Incredible regular communication and updates, total grace under pressure. He deserved the round of applause all the pax gave him! A true credit to your team and a hallmark of that famous Alaska service!",2023-01-31 23:56:51+00:00,0.8,3.2,skyvistaphoto,0,0,Location not available,Time zone not available
Alaska Airlines Inc., Would be nice if my $30 baggage fee on Delta got covered,2023-01-31 23:55:52+00:00,-0.3,0.3,scottv31,0,0,Location not available,Time zone not available
Alaska Airlines Inc.,"I am not a Karen, I don’t yell, I try to speak kindly with patience but you’ve wasted an insane amount of my time on hold with 0 results.  DO BETTER! All I am asking is refund for the flight and the upgrade I’ve paid for.  I miss you dearly.",2023-01-31 23:55:04+00:00,-0.2,2.8,OlgaLykova2012,0,0,Location not available,Time zone not available
Alaska Airlines Inc.," Thank you very much, Meagan, for looking into this. I have DM’d my confirmation number.",2023-01-31 23:34:56+00:00,0.2,1.3,HTaylor0727,0,0,Location not available,Time zone not available
Alaska Airlines Inc.," Ok, deleted…assume you saw it",2023-01-31 23:30:31+00:00,-0.3,0.3,scottv31,0,0,Location not available,Time zone not available
Alaska Airlines Inc.,"   Hi, Sami Salmenkivi. We would love to help you with your concern. Please check your inbox for our message so we can further assist you. Thank you for your cooperation.^Alice",2023-01-31 23:21:03+00:00,0.3,2.2,Trip,0,0,Location not available,Time zone not available
Alaska Airlines Inc.,"     The Portland-based F-15’s took off about an hour ago. They land on the south runway usually. Doing night training today and tomorrow so you might see/hear them about town, definitely if you’re staying near the airport. Hope you enjoy PDX’s temp bypass walkways!",2023-01-31 22:55:41+00:00,-0.1,0.7,Parimrock,0,1,Location not available,Time zone not available
Alaska Airlines Inc.,     At least the engine nacelle is a bit closer to round!,2023-01-31 22:51:04+00:00,0.4,0.4,pmcg,0,0,Location not available,Time zone not available
Alaska Airlines Inc.," Re: Airlines going gender-fluid on their uniforms, the reason they are doing this is that airlines are giant virtue signaling PR machines. Both  and  have sponsored the Seattle pride parade for several years.",2023-01-31 21:55:53+00:00,0.0,1.0,JetAGenius,0,0,Location not available,Time zone not available
Alaska Airlines Inc.,  Yeah I’ll just be sure to bring an empty backpack next time to board early.,2023-01-31 21:54:26+00:00,-0.2,0.2,Z_Howdeshell,0,0,Location not available,Time zone not available
Alaska Airlines Inc.,"  Airports are a magical zone where laws, rules, morals don't apply. Only chaos reigns.",2023-01-31 21:53:58+00:00,-0.1,0.3,HeavyHymnal,0,1,Location not available,Time zone not available
Allegiant Air, Niagara falls,2023-01-31 23:46:28+00:00,0.3,0.3,BarbLymburner,0,0,Location not available,Time zone not available
Allegiant Air, Greetings from ATW✈️ ,2023-01-31 23:11:12+00:00,0.3,0.3,ppoweryoga,0,0,Location not available,Time zone not available
Allegiant Air,,2023-01-31 22:31:15+00:00,,,FloridaManKyle1,0,0,Location not available,Time zone not available
Allegiant Air, Charlie Victor Golf 😁,2023-01-31 22:15:24+00:00,0.5,0.5,MrSafetyPro,0,0,Location not available,Time zone not available
Allegiant Air,,2023-01-31 21:55:45+00:00,,,KimberlyDutmers,0,0,Spring Lake,Time zone not available
Allegiant Air,,2023-01-31 21:20:25+00:00,,,patgemweb,0,0,Location not available,Time zone not available
Allegiant Air,,2023-01-31 20:48:05+00:00,,,Jgrosso,0,0,Location not available,Time zone not available
Allegiant Air, Bring back flights from BFL. We need those quick flights to Vegas! ,2023-01-31 20:20:56+00:00,-0.4,0.8,Jay_G_82,0,0,Location not available,Time zone not available
Allegiant Air,   There was a very short time that  flew Cleveland to Austin as well.,2023-01-31 19:53:16+00:00,-0.4,0.4,gopackjo,1,1,Location not available,Time zone not available
Allegiant Air, SeaTac,2023-01-31 19:14:35+00:00,0.3,0.3,JohnMor04985368,0,0,Location not available,Time zone not available
Allegiant Air,Can we help get  a massive TV campaign starring Zac Taylor and Joe Burrow so the  will allow the Bengals to get to Super Bowl LVIII at Allegiant Stadium? The corporate branding matters more to  and  than actual on-field play. ,2023-01-31 18:47:39+00:00,-0.2,0.4,cjdontcare93,0,0,Location not available,Time zone not available
Allegiant Air," Greetings from IND!

Just left from there on your airline yesterday. Gotta talk to you about one of your agents... ",2023-01-31 17:26:24+00:00,0.0,1.1,MzMeshia23,0,0,Paradise,Time zone not available
Allegiant Air,Hey   how about you have a sale for flights people actually use? 🤷‍♂️,2023-01-31 17:10:22+00:00,0.0,0.8,CoryMcLinn78,0,0,Location not available,Time zone not available
Allegiant Air,,2023-01-31 16:31:22+00:00,,,Caribbean_Reina,0,0,Location not available,Time zone not available
Allegiant Air," Would be great to be able to reach someone at Allegiant. Been trying for a while via phone ( no one ever answers), chat (rarely working), Twitter (no DM capability), Instagram DM, Facebook DM.",2023-01-31 16:24:50+00:00,-0.2,0.9,GatorDeathRoll,0,0,Location not available,Time zone not available
Allegiant Air, can you tell me when flights will be released for late August/Sept??,2023-01-31 16:18:04+00:00,0.0,0.0,d_silvius,0,0,Nazareth,Time zone not available
Allegiant Air, AVL or TRI 😎,2023-01-31 16:13:04+00:00,0.0,0.0,reggie86,0,0,Location not available,Time zone not available
Allegiant Air,,2023-01-31 16:02:43+00:00,,,FelixBr84422604,0,0,Philadelphia,Time zone not available
Allegiant Air,,2023-01-31 15:49:04+00:00,,,trevaknows,0,0,Location not available,Time zone not available
Allegiant Air,,2023-01-31 15:41:28+00:00,,,ldrcat,0,0,Location not available,Time zone not available
Allegiant Air,Now do  to Punta Gorda via   ,2023-01-31 15:35:51+00:00,-0.1,0.1,candodem,0,0,Location not available,Time zone not available
Allegiant Air, would like to leave a message as you request in the phone but I do not see a message (DM) option.,2023-01-31 14:48:43+00:00,-0.5,0.5,GatorDeathRoll,0,0,Location not available,Time zone not available
Allegiant Air,,2023-01-31 14:45:35+00:00,,,cdztudiomov,0,0,Location not available,Time zone not available
Allegiant Air, Hooterville Airport ,2023-01-31 14:33:25+00:00,0.3,0.3,Garvasio25,0,0,Location not available,Time zone not available
Allegiant Air, will you be adding flights from GRR to LAS on Thursdays throughout May or has that route been discontinued,2023-01-31 14:23:34+00:00,0.0,0.0,corycallaghan,0,0,Location not available,Time zone not available
Allegiant Air, PIE...Can you release the flights to Asheville for the rest of the year so I can book?!,2023-01-31 14:11:32+00:00,0.0,0.0,LauraUSF,0,0,Location not available,Time zone not available
Allegiant Air,,2023-01-31 13:32:43+00:00,,,princesssusyq,0,0,Location not available,Time zone not available
Allegiant Air,,2023-01-31 13:26:31+00:00,,,WimmerWimmer12,0,0,Location not available,Time zone not available
Allegiant Air,,2023-01-31 13:17:12+00:00,,,SSHonorFlight,0,6,Location not available,Time zone not available
Allegiant Air, Bellingham,2023-01-31 13:03:24+00:00,0.3,0.3,Stridig_77,0,0,Location not available,Time zone not available
Allegiant Air,,2023-01-31 12:36:21+00:00,,,JrdRiley,0,0,Location not available,Time zone not available
Allegiant Air, KCLE 🫥,2023-01-31 12:23:45+00:00,0.3,0.3,pilotoleg09,0,0,Location not available,Time zone not available
Allegiant Air,,2023-01-31 12:19:28+00:00,,,GlenLakeMarine,0,1,Location not available,Time zone not available
Allegiant Air,,2023-01-31 11:45:53+00:00,,,ECremeens1366,0,0,Location not available,Time zone not available
Allegiant Air,,2023-01-31 11:27:31+00:00,,,SueDuffield,0,0,Crestwood Village,Time zone not available
Allegiant Air,,2023-01-31 11:03:15+00:00,,,Mike_Chenoweth1,0,0,Location not available,Time zone not available
Allegiant Air,,2023-01-31 10:09:11+00:00,,,Alexander_Lodi,0,0,Location not available,Time zone not available
Allegiant Air,Shamshabad,2023-01-31 08:50:06+00:00,0.3,0.3,MOIZHyderabadi,0,0,Location not available,Time zone not available
Allegiant Air,,2023-01-31 06:15:37+00:00,,,eeiglesias,0,0,Location not available,Time zone not available
Allegiant Air,,2023-01-31 05:58:29+00:00,,,Jbond157,0,0,Location not available,Time zone not available
Allegiant Air,,2023-01-31 05:14:14+00:00,,,LucasLoaiza4,0,0,Location not available,Time zone not available
Allegiant Air,,2023-01-31 04:56:41+00:00,,,Kyrajo51,0,0,Location not available,Time zone not available
Allegiant Air,,2023-01-31 04:47:31+00:00,,,Tcmcgraw42240,0,0,Location not available,Time zone not available
Allegiant Air,,2023-01-31 04:39:48+00:00,,,vanderskidiane,0,0,Location not available,Time zone not available
Allegiant Air,,2023-01-31 04:30:25+00:00,,,1106djo,0,0,Location not available,Time zone not available
Allegiant Air,,2023-01-31 04:23:40+00:00,,,SHR_Harvick4,0,0,Location not available,Time zone not available
Allegiant Air,hi LAS!,2023-01-31 04:22:23+00:00,0.6,0.6,ATLairport,0,1,Location not available,Time zone not available
Allegiant Air, Great looking crew❤️ CVG attendants need a makeover,2023-01-31 04:15:25+00:00,0.0,0.0,MargeryZyck,0,0,Location not available,Time zone not available
Allegiant Air,,2023-01-31 03:57:40+00:00,,,LW737320,0,0,Location not available,Time zone not available
Allegiant Air, CPR:) wish you still serviced our area!,2023-01-31 03:55:16+00:00,0.5,0.5,kalorenzen,0,0,Location not available,Time zone not available
Allegiant Air,"   As this is all I do for a living, if it’s non urgent, I would just email and save the hours of your life… wish I had better advice lol 🙃",2023-01-31 03:51:39+00:00,0.0,0.0,WkndAtBertschys,0,2,Location not available,Time zone not available
Allegiant Air,,2023-01-31 03:39:53+00:00,,,LisMU5,0,0,Location not available,Time zone not available
Allegiant Air,,2023-01-31 03:31:13+00:00,,,DanielNWFL32569,0,0,Location not available,Time zone not available
Allegiant Air,,2023-01-31 03:25:54+00:00,,,ElErnie_,0,0,Location not available,Time zone not available
Allegiant Air, If the second one from the left ever stops at SNA I’d love to buy her dinner,2023-01-31 03:15:21+00:00,0.6,0.6,lmosk,0,0,Location not available,Time zone not available
Allegiant Air, Looking forward to your return to GYY,2023-01-31 03:13:38+00:00,0.8,0.8,AWhitmo,0,0,Gary,Time zone not available
Allegiant Air,,2023-01-31 02:58:20+00:00,,,SonnyDTrades,0,0,Location not available,Time zone not available
Allegiant Air,,2023-01-31 02:57:49+00:00,,,frontierpilot5,0,0,Terminal C,Time zone not available
Allegiant Air,,2023-01-31 02:49:47+00:00,,,jonnysaab28,0,0,Location not available,Time zone not available
Allegiant Air, I’ll give you a clue 😁 ,2023-01-31 02:44:07+00:00,0.0,0.0,PrandiGirls,0,0,Location not available,Time zone not available
Allegiant Air, Same,2023-01-31 02:30:50+00:00,0.0,0.0,Ariel__Guevara,0,0,Location not available,Time zone not available
Allegiant Air,"  I gave up too, after 2 hours I have their automated response memorized.",2023-01-31 02:22:20+00:00,-0.8,0.8,amandatolzin,0,2,Location not available,Time zone not available
Allegiant Air,  They are by far the worst…last year all we got was busy tone. Literally just gave up 😂,2023-01-31 02:18:37+00:00,-0.8,1.6,RidinthePyne,0,3,Location not available,Time zone not available
Allegiant Air,Rochester NY (ROC)🙋‍♂️,2023-01-31 02:07:36+00:00,0.3,0.3,rwhiteacct,0,0,Location not available,Time zone not available
Allegiant Air,,2023-01-31 02:00:47+00:00,,,dabears1973,0,0,Cedar Rapids,Time zone not available
Allegiant Air, XNA. From there I've previously flown to Destin and Orlando.,2023-01-31 02:00:34+00:00,0.1,0.3,tracygme,0,0,Location not available,Time zone not available
Allegiant Air,,2023-01-31 01:59:56+00:00,,,TheMCCspotter,0,1,Location not available,Time zone not available
Allegiant Air, YWG and YBR,2023-01-31 01:32:24+00:00,0.0,0.0,ItsMeRayWalker,0,0,Oakland,Time zone not available
Allegiant Air,,2023-01-31 01:30:19+00:00,,,vikingbob28,0,0,Location not available,Time zone not available
Allegiant Air,,2023-01-31 01:29:45+00:00,,,aircapital27,0,2,Wichita,Time zone not available
Allegiant Air,,2023-01-31 01:16:09+00:00,,,Uppsyche,0,0,Location not available,Time zone not available
Allegiant Air,,2023-01-31 00:33:53+00:00,,,srhNcic,0,0,Location not available,Time zone not available
Allegiant Air, McGhee Tyson,2023-01-31 00:25:40+00:00,0.3,0.3,csburton1,0,0,Location not available,Time zone not available
Allegiant Air,,2023-01-31 00:16:28+00:00,,,amandatolzin,0,0,Location not available,Time zone not available
Allegiant Air,  Get in line… ,2023-01-31 00:15:29+00:00,-0.5,0.5,Lauckc,0,4,Location not available,Time zone not available
Allegiant Air, I fly   once a month aboard ,2023-01-31 00:15:15+00:00,0.3,0.3,MelanieFineRea1,0,0,Location not available,Time zone not available
Allegiant Air, Mcghee Tyson,2023-01-31 00:14:04+00:00,0.3,0.3,MelanieFineRea1,0,0,Location not available,Time zone not available
Allegiant Air,,2023-01-31 00:03:43+00:00,,,Keironpeck,0,0,Manchester,Time zone not available
Endeavor Air Inc., She is a beauty and was a dream to fly. We were supposed to arrive on  () from  but the flight canceled 🙁 so we drove in.,2023-01-31 18:12:06+00:00,0.1,1.7,flyqueencity,0,1,Cincinnati,Time zone not available
Endeavor Air Inc., Great job!!,2023-01-31 01:14:31+00:00,0.9,0.9,AlexandrinaCof3,0,1,Location not available,Time zone not available
Hawaiian Airlines Inc.,"This solid  for  is back! 🌴

",2023-01-31 23:19:53+00:00,0.6,1.2,upgradedpoints,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.," as much as I wish I was at the Super Bowl, I’m not. Im on a flight. These commercials are A LOT",2023-01-31 22:54:35+00:00,-0.4,1.4,piperlofrano,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.," it’s been more than two months since my fight was canceled and I can’t get my cost of upgraded seats refunded. Calls, emails…nothing!! SCAMMERS ALL THE WAY. You left me stranded and kept my money!!!!!",2023-01-31 22:20:27+00:00,-0.4,2.7,BrandalynBeaud1,0,1,Location not available,Time zone not available
Hawaiian Airlines Inc., Well lower your airfares so more can afford to go on vacations.,2023-01-31 21:49:15+00:00,0.2,0.2,rascalchu,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,,2023-01-31 19:07:08+00:00,,,appellEsZ_MOy,0,1,Location not available,Time zone not available
Hawaiian Airlines Inc.,"The Origin of the Shaka from  

This is some of the best, most informative corporate content I've seen. Aloha! ",2023-01-31 17:39:52+00:00,0.5,1.6,KeramasMarComms,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,"Hey  , you sent me an email confirming you would refund my cancelled flight in August. It’s now January. No refund yet and you refuse to work with my credit card company. What gives?",2023-01-31 06:40:20+00:00,-0.3,1.5,waymondeth,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc., Still no follow up on my incident. ,2023-01-31 05:05:58+00:00,-0.8,0.8,MyFavThings123,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,Requested my refund to a different card because I canceled the one I made my purchase with and to avoid some trouble and waste of time with the bank.  made the refund to the original card anyway and now the bank can't find the money  sucks,2023-01-31 03:50:02+00:00,-0.6,1.2,chinita_wong,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,What’s goin on  where is our luggage from NYC. Flight landed over half an hour ago 🧐,2023-01-31 03:07:29+00:00,-0.4,0.8,itsajali,1,1,Location not available,Time zone not available
Hawaiian Airlines Inc.,  717 island hopping it is!,2023-01-31 01:12:03+00:00,0.5,0.5,dpoddolphinpro,0,1,Location not available,Time zone not available
Hawaiian Airlines Inc., Flying  for these,2023-01-31 01:10:58+00:00,0.0,0.0,PhotonEmpress,0,1,Location not available,Time zone not available
PSA Airlines Inc.,"  As if  actually cared about its employees.
Replace Dion, fire Mark Swearingen, and listen to people instead of diversity ignorance.",2023-01-31 14:21:04+00:00,-0.5,1.0,airsickness13,0,0,Location not available,Time zone not available
SkyWest Airlines Inc., It’s  operating for ,2023-01-31 18:10:10+00:00,0.0,0.0,erik_griswold,0,0,Location not available,Time zone not available
Spirit Airlines,  You guys gotta stop taking Spirit lol,2023-01-31 23:58:21+00:00,-0.6,0.6,VengefulTTV,0,0,Location not available,Time zone not available
Spirit Airlines,  Did you say $40??,2023-01-31 23:36:10+00:00,-0.2,0.2,Dee_Lane813,0,1,Location not available,Time zone not available
Spirit Airlines,  Pls advise how to best proceed to get reimbursed for some of these expenses. Thank you!  On the bright side we made wonderful connections with a few strangers (now friends) who are traveling home with us. ,2023-01-31 23:26:12+00:00,0.4,2.0,ScarlettTMurray,0,0,Location not available,Time zone not available
Spirit Airlines," FLT 2177 from Nash to Phl was canc 01/30. We were able to get refund via email, learned other folks got vouchers for hotel/meals.  We stayed at hotel, ate and paid for a rental car/gas to get back to phl. Not quite there yet.",2023-01-31 23:24:40+00:00,0.0,1.1,ScarlettTMurray,0,0,Location not available,Time zone not available
Spirit Airlines, anyone ever try to unsubscribe from Spirit Air emails...you can't...they make it impossible with an error message...they are in violation...,2023-01-31 23:16:53+00:00,-0.7,0.7,janjesama,0,0,Location not available,Time zone not available
Spirit Airlines, Are you flying  with that luggage? 🤔,2023-01-31 22:36:32+00:00,0.0,0.3,MayorGiovanni,0,0,Location not available,Time zone not available
Spirit Airlines,  Totally. “Sorry for the inconvenience”,2023-01-31 22:31:17+00:00,0.0,0.3,Scardon424,0,0,Location not available,Time zone not available
Spirit Airlines,  Yes DM for your “sorry for the inconvenience” there I saved you time and disappointment. YW,2023-01-31 22:30:48+00:00,0.2,0.5,Scardon424,0,0,Location not available,Time zone not available
Spirit Airlines," Spirit Airlines has taken possession of my reservation credit valued at $900 or more due to my disagreement with my bank. The disagreement has been settled, however, they now maintain that I cannot utilize the reservation credit.",2023-01-31 22:24:57+00:00,-0.6,1.3,Scardon424,0,0,Location not available,Time zone not available
Spirit Airlines," Spirit Airlines has confiscated my reservation credit of more than $900 following my dispute with my bank. The issue has been resolved, but they now state that I am unable to use the credit for my reservation.",2023-01-31 22:23:40+00:00,-0.8,1.6,Scardon424,0,0,Location not available,Time zone not available
Spirit Airlines,"  Spirit Airlines took my reservation credit worth over $900 after I raised a dispute with my bank. The dispute was resolved, but now they claim I am unable to utilize the reservation credit.",2023-01-31 22:22:53+00:00,-0.7,1.4,Scardon424,0,0,Location not available,Time zone not available
Spirit Airlines,  Last time I flew with  I paid for wi-fi and it wasn’t working. I never got my money back.,2023-01-31 22:22:28+00:00,-0.8,1.6,Scardon424,0,0,Location not available,Time zone not available
Spirit Airlines,"Hi, we know it&#39;s important to stay connected, especially when you&#39;re traveling. Send a DM with the location of your terminal and we&#39;ll take a look at it. ^Avery",2023-01-31 22:14:24+00:00,0.3,1.1,boingo,0,0,Location not available,Time zone not available
Spirit Airlines,"I ❤️   bcuz we both LOVE flying   &amp;  

He understands the good things in life  + SAVINGS 🎊",2023-01-31 22:02:08+00:00,0.8,1.7,wanderinphlower,0,0,Location not available,Time zone not available
Spirit Airlines,"It&#39;s cheap, but as always cheap is expensive. Here in the Hondurans they are asking them to fill out a mess of immigration forms, and most of them don&#39;t even have an internet signal and NOBODY HELP THEM. What a trashy airline. 👎🏼👎🏼👎🏼👊🏼",2023-01-31 21:57:26+00:00,-0.4,2.4,bryan29be,0,0,Location not available,Time zone not available
Spirit Airlines,,2023-01-31 21:56:01+00:00,,,ryanplb11,0,0,Location not available,Time zone not available
Spirit Airlines,     the  🇨🇳 regime would,2023-01-31 21:47:01+00:00,-0.1,0.1,Apocryphon4547,0,1,Location not available,Time zone not available
Spirit Airlines,In such a short time operating they have the best destinations.,2023-01-31 21:35:11+00:00,0.9,0.9,Mariana48230284,0,1,Location not available,Time zone not available
Spirit Airlines,,2023-01-31 21:30:09+00:00,,,jacob_robert132,0,0,Location not available,Time zone not available
Spirit Airlines," Literally delayed again just now, how y’all booking flights and don’t have pilots to fly the planes? ",2023-01-31 21:26:55+00:00,-0.8,0.8,skynclouds69,0,0,Location not available,Time zone not available
Spirit Airlines, really said fuck all this luggage ,2023-01-31 21:24:34+00:00,-0.8,0.8,sammyyammyy,0,0,Location not available,Time zone not available
Spirit Airlines, Y’all should should just pay for my tickets and give me a free flight at this point,2023-01-31 21:20:20+00:00,-0.7,0.7,skynclouds69,0,0,Location not available,Time zone not available
Spirit Airlines, My flight got delayed again this like the 4th time within 2 days literally,2023-01-31 21:18:03+00:00,-0.8,0.8,skynclouds69,0,0,Location not available,Time zone not available
Spirit Airlines,   Flight 1301 ATL to LAX  just told us to get off the plane because they don’t know where the pilot is. Funny joke with this ailrline. Hopefully other airlines learn from this.  ,2023-01-31 21:17:52+00:00,-0.2,0.8,aldrigeong,0,0,Location not available,Time zone not available
Spirit Airlines,I swear  never and I mean never gotta worry about me flying with them again! THE WORST AIRLINE IN HISTORY! Scum bags,2023-01-31 21:10:59+00:00,-0.1,1.3,TIARAPRETTYASS,0,0,Location not available,Time zone not available
Spirit Airlines,  I love em 😂😂😂,2023-01-31 21:07:16+00:00,0.9,0.9,Eugenewestpark,0,0,Location not available,Time zone not available
Spirit Airlines,Will never fly  again. Impossible to get a receipt for charges. Website is useless &amp; customer svc chat has a 3+ hour wait. Fraudulent company.,2023-01-31 20:51:37+00:00,-0.6,2.7,elCapistan,0,0,Location not available,Time zone not available
Spirit Airlines," been trying to get any customer service chat or phone line to work and everything is down, what is going on??",2023-01-31 20:29:09+00:00,-0.7,0.7,HeyDelinquent,0,0,Location not available,Time zone not available
Spirit Airlines, What a waste of time. They sent me the baggage policy. I don’t need that. That doesn’t make their pricing any less absurd.,2023-01-31 20:27:36+00:00,-0.6,2.6,NuggetMC,0,0,Location not available,Time zone not available
Spirit Airlines,,2023-01-31 20:25:09+00:00,,,joegloberman,0,1,Location not available,Time zone not available
Allegiant Air,       We're Good and Ready. Let's Go Racing BOYZS 🙌 Wish Jimmie was Racing 🙆 Good Luck Team LEGACY MC 🤟,2023-02-01 23:55:13+00:00,0.5,1.0,djanearguello,0,0,Location not available,Time zone not available
Allegiant Air,     Great looking Hot Rod 🔥,2023-02-01 23:49:55+00:00,0.9,0.9,djanearguello,0,1,Location not available,Time zone not available
Allegiant Air,  Already got my 1st piece off of it. 🤣 ,2023-02-01 23:23:02+00:00,0.3,0.7,larryspiegel1,0,1,Location not available,Time zone not available
Allegiant Air,,2023-02-01 23:13:11+00:00,,,TylerLHunt,0,0,Location not available,Time zone not available
Allegiant Air,    how about it??,2023-02-01 22:54:20+00:00,-0.3,0.3,YourFriendMicah,0,0,Location not available,Time zone not available
Allegiant Air,"    Thank you for using the proper/official name banner placement for this, any time I see it not formatted to the right I sigh slightly. Great design too, of course!",2023-02-01 22:30:04+00:00,0.5,1.1,anal_baguette,0,0,Location not available,Time zone not available
